Mod:Item:MetaData, Localized Name
tconstruct:wide_guard:0, 红石合金宽护手
tconstruct:wide_guard:0, 导电铁宽护手
tconstruct:wide_guard:0, 脉冲铁宽护手
tconstruct:wide_guard:0, 玄钢宽护手
tconstruct:wide_guard:0, 魂金宽护手
tconstruct:wide_guard:0, 末影钢宽护手
tconstruct:wide_guard:0, 木 宽护手
tconstruct:wide_guard:0, 圆石 宽护手
tconstruct:wide_guard:0, 燧石 宽护手
tconstruct:wide_guard:0, 仙人掌 宽护手
tconstruct:wide_guard:0, 骨头 宽护手
tconstruct:wide_guard:0, 黑曜石 宽护手
tconstruct:wide_guard:0, 海晶石 宽护手
tconstruct:wide_guard:0, 末地石 宽护手
tconstruct:wide_guard:0, 纸 宽护手
tconstruct:wide_guard:0, 海绵 宽护手
tconstruct:wide_guard:0, 烈焰木 宽护手
tconstruct:wide_guard:0, 铁 宽护手
tconstruct:wide_guard:0, 生铁 宽护手
tconstruct:wide_guard:0, 骑士史莱姆 宽护手
tconstruct:wide_guard:0, 史莱姆 宽护手
tconstruct:wide_guard:0, 史莱姆 宽护手
tconstruct:wide_guard:0, 熔岩史莱姆 宽护手
tconstruct:wide_guard:0, 地狱岩 宽护手
tconstruct:wide_guard:0, 钴 宽护手
tconstruct:wide_guard:0, 阿迪特 宽护手
tconstruct:wide_guard:0, 玛玉灵 宽护手
tconstruct:wide_guard:0, 铜 宽护手
tconstruct:wide_guard:0, 青铜 宽护手
tconstruct:wide_guard:0, 铅 宽护手
tconstruct:wide_guard:0, 银 宽护手
tconstruct:wide_guard:0, 琥珀金 宽护手
tconstruct:wide_guard:0, 钢 宽护手
tconstruct:wide_guard:0, 防腐木 宽护手
tconstruct:wide_guard:0, 康铜 宽护手
tconstruct:hand_guard:0, 磁钢护手
tconstruct:hand_guard:0, 充能合金护手
tconstruct:hand_guard:0, 脉冲合金护手
tconstruct:hand_guard:0, 红石合金护手
tconstruct:hand_guard:0, 导电铁护手
tconstruct:hand_guard:0, 脉冲铁护手
tconstruct:hand_guard:0, 玄钢护手
tconstruct:hand_guard:0, 魂金护手
tconstruct:hand_guard:0, 末影钢护手
tconstruct:hand_guard:0, 木 护手
tconstruct:hand_guard:0, 圆石 护手
tconstruct:hand_guard:0, 燧石 护手
tconstruct:hand_guard:0, 仙人掌 护手
tconstruct:hand_guard:0, 骨头 护手
tconstruct:hand_guard:0, 黑曜石 护手
tconstruct:hand_guard:0, 海晶石 护手
tconstruct:hand_guard:0, 末地石 护手
tconstruct:hand_guard:0, 纸 护手
tconstruct:hand_guard:0, 海绵 护手
tconstruct:hand_guard:0, 烈焰木 护手
tconstruct:hand_guard:0, 铁 护手
tconstruct:hand_guard:0, 生铁 护手
tconstruct:hand_guard:0, 骑士史莱姆 护手
tconstruct:hand_guard:0, 史莱姆 护手
tconstruct:hand_guard:0, 史莱姆 护手
tconstruct:hand_guard:0, 熔岩史莱姆 护手
tconstruct:hand_guard:0, 地狱岩 护手
tconstruct:hand_guard:0, 钴 护手
tconstruct:hand_guard:0, 阿迪特 护手
tconstruct:hand_guard:0, 玛玉灵 护手
tconstruct:hand_guard:0, 铜 护手
tconstruct:hand_guard:0, 青铜 护手
tconstruct:hand_guard:0, 铅 护手
tconstruct:hand_guard:0, 银 护手
tconstruct:hand_guard:0, 琥珀金 护手
tconstruct:hand_guard:0, 钢 护手
tconstruct:hand_guard:0, 防腐木 护手
tconstruct:hand_guard:0, 康铜 护手
tconstruct:cross_guard:0, 磁钢十字柄
tconstruct:cross_guard:0, 充能合金十字柄
tconstruct:cross_guard:0, 脉冲合金十字柄
tconstruct:cross_guard:0, 红石合金十字柄
tconstruct:cross_guard:0, 导电铁十字柄
tconstruct:cross_guard:0, 脉冲铁十字柄
tconstruct:cross_guard:0, 玄钢十字柄
tconstruct:cross_guard:0, 魂金十字柄
tconstruct:cross_guard:0, 末影钢十字柄
tconstruct:cross_guard:0, 木 十字柄
tconstruct:cross_guard:0, 圆石 十字柄
tconstruct:cross_guard:0, 燧石 十字柄
tconstruct:cross_guard:0, 仙人掌 十字柄
tconstruct:cross_guard:0, 骨头 十字柄
tconstruct:cross_guard:0, 黑曜石 十字柄
tconstruct:cross_guard:0, 海晶石 十字柄
tconstruct:cross_guard:0, 末地石 十字柄
tconstruct:cross_guard:0, 纸 十字柄
tconstruct:cross_guard:0, 海绵 十字柄
tconstruct:cross_guard:0, 烈焰木 十字柄
tconstruct:cross_guard:0, 铁 十字柄
tconstruct:cross_guard:0, 生铁 十字柄
tconstruct:cross_guard:0, 骑士史莱姆 十字柄
tconstruct:cross_guard:0, 史莱姆 十字柄
tconstruct:cross_guard:0, 史莱姆 十字柄
tconstruct:cross_guard:0, 熔岩史莱姆 十字柄
tconstruct:cross_guard:0, 地狱岩 十字柄
tconstruct:cross_guard:0, 钴 十字柄
tconstruct:cross_guard:0, 阿迪特 十字柄
tconstruct:cross_guard:0, 玛玉灵 十字柄
tconstruct:cross_guard:0, 铜 十字柄
tconstruct:cross_guard:0, 青铜 十字柄
tconstruct:cross_guard:0, 铅 十字柄
tconstruct:cross_guard:0, 银 十字柄
tconstruct:cross_guard:0, 琥珀金 十字柄
tconstruct:cross_guard:0, 钢 十字柄
tconstruct:cross_guard:0, 防腐木 十字柄
tconstruct:cross_guard:0, 康铜 十字柄
tconstruct:large_plate:0, 磁钢大板
tconstruct:large_plate:0, 充能合金大板
tconstruct:large_plate:0, 脉冲合金大板
tconstruct:large_plate:0, 红石合金大板
tconstruct:large_plate:0, 导电铁大板
tconstruct:large_plate:0, 脉冲铁大板
tconstruct:large_plate:0, 玄钢大板
tconstruct:large_plate:0, 魂金大板
tconstruct:large_plate:0, 末影钢大板
tconstruct:large_plate:0, 木 大板
tconstruct:large_plate:0, 圆石 大板
tconstruct:large_plate:0, 燧石 大板
tconstruct:large_plate:0, 仙人掌 大板
tconstruct:large_plate:0, 骨头 大板
tconstruct:large_plate:0, 黑曜石 大板
tconstruct:large_plate:0, 海晶石 大板
tconstruct:large_plate:0, 末地石 大板
tconstruct:large_plate:0, 纸 大板
tconstruct:large_plate:0, 海绵 大板
tconstruct:large_plate:0, 烈焰木 大板
tconstruct:large_plate:0, 铁 大板
tconstruct:large_plate:0, 生铁 大板
tconstruct:large_plate:0, 骑士史莱姆 大板
tconstruct:large_plate:0, 史莱姆 大板
tconstruct:large_plate:0, 史莱姆 大板
tconstruct:large_plate:0, 熔岩史莱姆 大板
tconstruct:large_plate:0, 地狱岩 大板
tconstruct:large_plate:0, 钴 大板
tconstruct:large_plate:0, 阿迪特 大板
tconstruct:large_plate:0, 玛玉灵 大板
tconstruct:large_plate:0, 铜 大板
tconstruct:large_plate:0, 青铜 大板
tconstruct:large_plate:0, 铅 大板
tconstruct:large_plate:0, 银 大板
tconstruct:large_plate:0, 琥珀金 大板
tconstruct:large_plate:0, 钢 大板
tconstruct:large_plate:0, 防腐木 大板
tconstruct:large_plate:0, 康铜 大板
tconstruct:knife_blade:0, 磁钢刀刃
tconstruct:knife_blade:0, 充能合金刀刃
tconstruct:knife_blade:0, 脉冲合金刀刃
tconstruct:knife_blade:0, 红石合金刀刃
tconstruct:knife_blade:0, 导电铁刀刃
tconstruct:knife_blade:0, 脉冲铁刀刃
tconstruct:knife_blade:0, 玄钢刀刃
tconstruct:knife_blade:0, 魂金刀刃
tconstruct:knife_blade:0, 末影钢刀刃
tconstruct:knife_blade:0, 木 刀刃
tconstruct:knife_blade:0, 圆石 刀刃
tconstruct:knife_blade:0, 燧石 刀刃
tconstruct:knife_blade:0, 仙人掌 刀刃
tconstruct:knife_blade:0, 骨头 刀刃
tconstruct:knife_blade:0, 黑曜石 刀刃
tconstruct:knife_blade:0, 海晶石 刀刃
tconstruct:knife_blade:0, 末地石 刀刃
tconstruct:knife_blade:0, 纸 刀刃
tconstruct:knife_blade:0, 海绵 刀刃
tconstruct:knife_blade:0, 烈焰木 刀刃
tconstruct:knife_blade:0, 铁 刀刃
tconstruct:knife_blade:0, 生铁 刀刃
tconstruct:knife_blade:0, 骑士史莱姆 刀刃
tconstruct:knife_blade:0, 史莱姆 刀刃
tconstruct:knife_blade:0, 史莱姆 刀刃
tconstruct:knife_blade:0, 熔岩史莱姆 刀刃
tconstruct:knife_blade:0, 地狱岩 刀刃
tconstruct:knife_blade:0, 钴 刀刃
tconstruct:knife_blade:0, 阿迪特 刀刃
tconstruct:knife_blade:0, 玛玉灵 刀刃
tconstruct:knife_blade:0, 铜 刀刃
tconstruct:knife_blade:0, 青铜 刀刃
tconstruct:knife_blade:0, 铅 刀刃
tconstruct:knife_blade:0, 银 刀刃
tconstruct:knife_blade:0, 琥珀金 刀刃
tconstruct:knife_blade:0, 钢 刀刃
tconstruct:knife_blade:0, 防腐木 刀刃
tconstruct:knife_blade:0, 康铜 刀刃
tconstruct:bow_limb:0, 磁钢弓臂
tconstruct:bow_limb:0, 充能合金弓臂
tconstruct:bow_limb:0, 脉冲合金弓臂
tconstruct:bow_limb:0, 红石合金弓臂
tconstruct:bow_limb:0, 导电铁弓臂
tconstruct:bow_limb:0, 脉冲铁弓臂
tconstruct:bow_limb:0, 玄钢弓臂
tconstruct:bow_limb:0, 魂金弓臂
tconstruct:bow_limb:0, 末影钢弓臂
tconstruct:bow_limb:0, 木 弓臂
tconstruct:bow_limb:0, 圆石 弓臂
tconstruct:bow_limb:0, 燧石 弓臂
tconstruct:bow_limb:0, 仙人掌 弓臂
tconstruct:bow_limb:0, 骨头 弓臂
tconstruct:bow_limb:0, 黑曜石 弓臂
tconstruct:bow_limb:0, 海晶石 弓臂
tconstruct:bow_limb:0, 末地石 弓臂
tconstruct:bow_limb:0, 纸 弓臂
tconstruct:bow_limb:0, 海绵 弓臂
tconstruct:bow_limb:0, 烈焰木 弓臂
tconstruct:bow_limb:0, 铁 弓臂
tconstruct:bow_limb:0, 生铁 弓臂
tconstruct:bow_limb:0, 骑士史莱姆 弓臂
tconstruct:bow_limb:0, 史莱姆 弓臂
tconstruct:bow_limb:0, 史莱姆 弓臂
tconstruct:bow_limb:0, 熔岩史莱姆 弓臂
tconstruct:bow_limb:0, 地狱岩 弓臂
tconstruct:bow_limb:0, 钴 弓臂
tconstruct:bow_limb:0, 阿迪特 弓臂
tconstruct:bow_limb:0, 玛玉灵 弓臂
tconstruct:bow_limb:0, 铜 弓臂
tconstruct:bow_limb:0, 青铜 弓臂
tconstruct:bow_limb:0, 铅 弓臂
tconstruct:bow_limb:0, 银 弓臂
tconstruct:bow_limb:0, 琥珀金 弓臂
tconstruct:bow_limb:0, 钢 弓臂
tconstruct:bow_limb:0, 防腐木 弓臂
tconstruct:bow_limb:0, 康铜 弓臂
tconstruct:bow_string:0, 魂金弓弦
tconstruct:bow_string:0, 线 弓弦
tconstruct:bow_string:0, 史莱姆藤蔓 弓弦
tconstruct:bow_string:0, 史莱姆藤蔓 弓弦
tconstruct:bow_string:0, 藤蔓 弓弦
tconstruct:bow_string:0, 大麻纤维 弓弦
tconstruct:arrow_head:0, 磁钢箭头
tconstruct:arrow_head:0, 充能合金箭头
tconstruct:arrow_head:0, 脉冲合金箭头
tconstruct:arrow_head:0, 红石合金箭头
tconstruct:arrow_head:0, 导电铁箭头
tconstruct:arrow_head:0, 脉冲铁箭头
tconstruct:arrow_head:0, 玄钢箭头
tconstruct:arrow_head:0, 魂金箭头
tconstruct:arrow_head:0, 末影钢箭头
tconstruct:arrow_head:0, 木 箭头
tconstruct:arrow_head:0, 圆石 箭头
tconstruct:arrow_head:0, 燧石 箭头
tconstruct:arrow_head:0, 仙人掌 箭头
tconstruct:arrow_head:0, 骨头 箭头
tconstruct:arrow_head:0, 黑曜石 箭头
tconstruct:arrow_head:0, 海晶石 箭头
tconstruct:arrow_head:0, 末地石 箭头
tconstruct:arrow_head:0, 纸 箭头
tconstruct:arrow_head:0, 海绵 箭头
tconstruct:arrow_head:0, 烈焰木 箭头
tconstruct:arrow_head:0, 铁 箭头
tconstruct:arrow_head:0, 生铁 箭头
tconstruct:arrow_head:0, 骑士史莱姆 箭头
tconstruct:arrow_head:0, 史莱姆 箭头
tconstruct:arrow_head:0, 史莱姆 箭头
tconstruct:arrow_head:0, 熔岩史莱姆 箭头
tconstruct:arrow_head:0, 地狱岩 箭头
tconstruct:arrow_head:0, 钴 箭头
tconstruct:arrow_head:0, 阿迪特 箭头
tconstruct:arrow_head:0, 玛玉灵 箭头
tconstruct:arrow_head:0, 铜 箭头
tconstruct:arrow_head:0, 青铜 箭头
tconstruct:arrow_head:0, 铅 箭头
tconstruct:arrow_head:0, 银 箭头
tconstruct:arrow_head:0, 琥珀金 箭头
tconstruct:arrow_head:0, 钢 箭头
tconstruct:arrow_head:0, 防腐木 箭头
tconstruct:arrow_head:0, 康铜 箭头
tconstruct:arrow_shaft:0, 木 箭杆
tconstruct:arrow_shaft:0, 骨头 箭杆
tconstruct:arrow_shaft:0, 烈焰棒 箭杆
tconstruct:arrow_shaft:0, 甘蔗 箭杆
tconstruct:arrow_shaft:0, 冰 箭杆
tconstruct:arrow_shaft:0, 末地烛 箭杆
tconstruct:arrow_shaft:0, 防腐木 箭杆
tconstruct:fletching:0, 羽毛 箭羽
tconstruct:fletching:0, 史莱姆树叶 箭羽
tconstruct:fletching:0, 史莱姆树叶 箭羽
tconstruct:fletching:0, 史莱姆树叶 箭羽
tconstruct:fletching:0, 树叶 箭羽
tconstruct:bolt_core:0, 木-铁 弩箭核心
tconstruct:bolt_core:0, 骨头-铁 弩箭核心
tconstruct:bolt_core:0, 烈焰棒-铁 弩箭核心
tconstruct:bolt_core:0, 甘蔗-铁 弩箭核心
tconstruct:bolt_core:0, 冰-铁 弩箭核心
tconstruct:bolt_core:0, 末地烛-铁 弩箭核心
tconstruct:bolt_core:0, 防腐木-铁 弩箭核心
tconstruct:tooltables:0, 合成站
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:1, 模具加工台
tconstruct:tooltables:4, 模具箱
tconstruct:tooltables:2, 部件加工台
tconstruct:tooltables:2, 部件加工台
tconstruct:tooltables:2, 部件加工台
tconstruct:tooltables:2, 部件加工台
tconstruct:tooltables:2, 部件加工台
tconstruct:tooltables:2, 部件加工台
tconstruct:tooltables:2, 部件加工台
tconstruct:tooltables:2, 部件加工台
tconstruct:tooltables:2, 部件加工台
tconstruct:tooltables:5, 部件箱
tconstruct:tooltables:3, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:toolforge:0, 工具装配台
tconstruct:pickaxe, 镐
tconstruct:shovel, 铲
tconstruct:hatchet, 手斧
tconstruct:mattock, 鹤嘴锄
tconstruct:kama, 园艺镰
tconstruct:hammer, 锤
tconstruct:excavator, 开掘铲
tconstruct:lumberaxe, 伐木斧
tconstruct:scythe, 镰刀
tconstruct:broadsword, 大剑
tconstruct:longsword, 长剑
tconstruct:rapier, 西洋剑
tconstruct:frypan, 煎锅
tconstruct:battlesign, 战斗牌子
tconstruct:cleaver, 劈刀
tconstruct:shortbow, 短弓
tconstruct:longbow, 长弓
tconstruct:crossbow, 十字弓
tconstruct:arrow, 箭矢
tconstruct:bolt, 弩箭
tconstruct:shuriken, 回旋镖
tconstruct:seared:0, 焦黑石头
tconstruct:seared:1, 焦黑圆石
tconstruct:seared:2, 焦黑盖板石
tconstruct:seared:3, 焦黑石砖
tconstruct:seared:4, 裂纹焦黑石砖
tconstruct:seared:5, 平滑焦黑石砖
tconstruct:seared:6, 錾制焦黑石砖
tconstruct:seared:7, 焦黑铺路石
tconstruct:seared:8, 焦黑雕琢石砖块
tconstruct:seared:9, 三角纹焦黑石砖
tconstruct:seared:10, 细纹焦黑石砖
tconstruct:seared:11, 焦黑瓷砖
tconstruct:smeltery_controller:0, 冶炼炉控制器
tconstruct:seared_tank:0, 焦黑储罐
tconstruct:seared_tank:1, 焦黑容器
tconstruct:seared_tank:2, 焦黑视窗
tconstruct:faucet:0, 浇注口
tconstruct:channel:0, 浇注道
tconstruct:casting:0, 浇铸台
tconstruct:casting:1, 铸造盆
tconstruct:smeltery_io:0, 冶炼炉排液口
tconstruct:seared_glass:0, 焦黑玻璃
tconstruct:seared_furnace_controller:0, 焦黑熔炉控制器
tconstruct:tinker_tank_controller:0, 工匠储罐控制器
tconstruct:seared_slab:0, 焦黑石头台阶
tconstruct:seared_slab:1, 焦黑圆石台阶
tconstruct:seared_slab:2, 焦黑盖板石台阶
tconstruct:seared_slab:3, 焦黑石砖台阶
tconstruct:seared_slab:4, 裂纹焦黑石砖台阶
tconstruct:seared_slab:5, 平滑焦黑石砖台阶
tconstruct:seared_slab:6, 錾制焦黑石砖台阶
tconstruct:seared_slab:7, 焦黑铺路石台阶
tconstruct:seared_slab2:0, 焦黑雕琢台阶
tconstruct:seared_slab2:1, 三角纹焦黑石砖台阶
tconstruct:seared_slab2:2, 细纹焦黑石砖台阶
tconstruct:seared_slab2:3, 焦黑瓷砖台阶
tconstruct:seared_stairs_stone:0, 焦黑石头楼梯
tconstruct:seared_stairs_cobble:0, 焦黑圆石楼梯
tconstruct:seared_stairs_paver:0, 焦黑盖板石楼梯
tconstruct:seared_stairs_brick:0, 焦黑石砖楼梯
tconstruct:seared_stairs_brick_cracked:0, 裂纹焦黑石砖楼梯
tconstruct:seared_stairs_brick_fancy:0, 平滑焦黑石砖楼梯
tconstruct:seared_stairs_brick_square:0, 錾制焦黑石砖楼梯
tconstruct:seared_stairs_brick_triangle:0, 三角纹焦黑石砖楼梯
tconstruct:seared_stairs_brick_small:0, 细纹焦黑石砖楼梯
tconstruct:seared_stairs_road:0, 焦黑铺路石楼梯
tconstruct:seared_stairs_tile:0, 焦黑瓷砖楼梯
tconstruct:seared_stairs_creeper:0, 焦黑雕琢楼梯
tconstruct:cast:0, 空白铸模
tconstruct:cast:0, 镰刀头模具铸模
tconstruct:cast:0, 手柄铸模
tconstruct:cast:0, 弓臂铸模
tconstruct:cast:0, 锤头铸模
tconstruct:cast:0, 箭头铸模
tconstruct:cast:0, 十字柄铸模
tconstruct:cast:0, 护手铸模
tconstruct:cast:0, 牌板铸模
tconstruct:cast:0, 镐头铸模
tconstruct:cast:0, 剑刃铸模
tconstruct:cast:0, 宽剑刃铸模
tconstruct:cast:0, 宽斧刃铸模
tconstruct:cast:0, 宽护手铸模
tconstruct:cast:0, 园艺镰头铸模
tconstruct:cast:0, 碎片铸模
tconstruct:cast:0, 大板铸模
tconstruct:cast:0, 刀刃铸模
tconstruct:cast:0, 绑定结铸模
tconstruct:cast:0, 开掘铲头铸模
tconstruct:cast:0, 坚韧绑定结铸模
tconstruct:cast:0, 磨制工具铸模
tconstruct:cast:0, 盘铸模
tconstruct:cast:0, 弓弦铸模
tconstruct:cast:0, 铲头铸模
tconstruct:cast:0, 坚韧手柄铸模
tconstruct:cast:0, 斧刃铸模
tconstruct:cast_custom:0, 锭铸模
tconstruct:cast_custom:1, 粒铸模
tconstruct:cast_custom:2, 宝石铸模
tconstruct:cast_custom:3, 板铸模
tconstruct:cast_custom:4, 齿轮铸模
tconstruct:clay_cast:0, item.tconstruct.clay_cast.blank
tconstruct:clay_cast:0, 镰刀头模具粘土铸模
tconstruct:clay_cast:0, 手柄粘土铸模
tconstruct:clay_cast:0, 弓臂粘土铸模
tconstruct:clay_cast:0, 锤头粘土铸模
tconstruct:clay_cast:0, 箭头粘土铸模
tconstruct:clay_cast:0, 十字柄粘土铸模
tconstruct:clay_cast:0, 护手粘土铸模
tconstruct:clay_cast:0, 牌板粘土铸模
tconstruct:clay_cast:0, 镐头粘土铸模
tconstruct:clay_cast:0, 剑刃粘土铸模
tconstruct:clay_cast:0, 宽剑刃粘土铸模
tconstruct:clay_cast:0, 宽斧刃粘土铸模
tconstruct:clay_cast:0, 宽护手粘土铸模
tconstruct:clay_cast:0, 园艺镰头粘土铸模
tconstruct:clay_cast:0, 碎片粘土铸模
tconstruct:clay_cast:0, 大板粘土铸模
tconstruct:clay_cast:0, 刀刃粘土铸模
tconstruct:clay_cast:0, 绑定结粘土铸模
tconstruct:clay_cast:0, 开掘铲头粘土铸模
tconstruct:clay_cast:0, 坚韧绑定结粘土铸模
tconstruct:clay_cast:0, 磨制工具粘土铸模
tconstruct:clay_cast:0, 盘粘土铸模
tconstruct:clay_cast:0, 弓弦粘土铸模
tconstruct:clay_cast:0, 铲头粘土铸模
tconstruct:clay_cast:0, 坚韧手柄粘土铸模
tconstruct:clay_cast:0, 斧刃粘土铸模
tconstruct:stone_torch:0, 石柄火把
tconstruct:stone_ladder:0, 石梯
tconstruct:punji:0, 尖竹钉
tconstruct:rack:0, 物品架
tconstruct:rack:1, 晾干架
tconstruct:wood_rail:0, 木质轨道
tconstruct:wood_rail_trapdoor:0, 带活版门的木质轨道
tconstruct:slime_channel:0, 绿色史莱姆通道
tconstruct:slime_channel:1, 蓝色史莱姆通道
tconstruct:slime_channel:2, 紫色史莱姆通道
tconstruct:slime_channel:3, 凝血通道
tconstruct:slime_channel:4, 熔岩史莱姆通道
tconstruct:dried_clay:0, 干燥粘土
tconstruct:dried_clay:1, 干燥粘土砖
tconstruct:dried_clay_slab:0, 干燥粘土台阶
tconstruct:dried_clay_slab:1, 干燥粘土砖台阶
tconstruct:dried_clay_stairs:0, 干燥粘土楼梯
tconstruct:dried_brick_stairs:0, 干燥粘土砖楼梯
tconstruct:brownstone:0, 平滑褐岩块
tconstruct:brownstone:1, 粗质褐岩块
tconstruct:brownstone:2, 褐岩盖板石
tconstruct:brownstone:3, 褐岩石砖
tconstruct:brownstone:4, 裂纹褐岩石砖
tconstruct:brownstone:5, 平滑褐岩石砖
tconstruct:brownstone:6, 錾制褐岩石砖
tconstruct:brownstone:7, 褐岩铺路石
tconstruct:brownstone:8, 雕琢褐岩块
tconstruct:brownstone:9, 三角纹褐岩石砖
tconstruct:brownstone:10, 细纹褐岩石砖
tconstruct:brownstone:11, 褐岩瓷砖块
tconstruct:brownstone_slab:0, 平滑褐岩台阶
tconstruct:brownstone_slab:1, 粗质褐岩台阶
tconstruct:brownstone_slab:2, 褐岩盖板石台阶
tconstruct:brownstone_slab:3, 褐岩石砖台阶
tconstruct:brownstone_slab:4, 裂纹褐岩石砖台阶
tconstruct:brownstone_slab:5, 平滑褐岩石砖台阶
